id,name,analyst,current_url,final_url,status_code,verdict,why,rss_feeds,ical_feeds,jsonld_events,sec_cik,suggested_action
7239,Unigel,Rodrigo Maass,https://ri.unigel.com.br/en/investor-information/results-center/,https://ri.unigel.com.br/en/investor-information/results-center/,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
63483,Unilever,Michael Clark,https://www.unilever.com/investors/results-events/upcoming-results/,https://www.unilever.com/investors/results-events/upcoming-results/,403,http-4xx,status 403,0,0,0,0000217410,use-sec
2426,Unisys,Lucas Mateluna,https://www.unisys.com/investor-relations/presentations-and-webcasts/,https://www.unisys.com/investor-relations/presentations-and-webcasts/,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0000746838,use-sec
2422,United Airlines,Anais Ruz,https://ir.united.com/news-and-events/events,,0,fetch-error,timeout,0,0,0,0000100517,use-sec
929,United Group,Mateshvaran Prabakaran,https://investors.united.group/financial-calendar/,https://investors.united.group/financial-calendar/,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
2653,United Natural Foods,Bastián Miranda Olivares,https://ir.unfi.com/events-presentations/default.aspx,https://ir.unfi.com/events-presentations/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,0001020859,use-sec
63512,United Overseas Bank,Danny Bin Khairul Nizam,https://www.uobgroup.com/investor-relations/events-and-presentations/index.html,https://www.uobgroup.com/investor-relations/events-and-presentations/index.html,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
63513,United Parcel Service,Clemente Masferrer,https://www.ups.com/gb/en/home,,0,fetch-error,timeout,0,0,0,0001090727,use-sec
2539,United Parks & Resorts,Arturo Miquel,https://www.unitedparksinvestors.com/events-and-presentations/default.aspx,https://www.unitedparksinvestors.com/events-and-presentations/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,0001564902,use-sec
1192,United Rentals,Maria Luisa Torres,https://investors.unitedrentals.com/events-and-presentations/default.aspx,https://investors.unitedrentals.com/events-and-presentations/default.aspx,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0001067701,use-sec
2420,United States Steel Corporation,Lucas Mateluna,https://www.ussteel.com/about-us/financial-information,https://www.ussteel.com/about-us/financial-information,0,fetch-error,Error: Page.goto: net::ERR_EMPTY_RESPONSE at https://www.ussteel.com/about-us/financial,0,0,0,,replace-url
63522,UnitedHealth Group,Tomas Pugin,https://www.unitedhealthgroup.com/investors/financial-reports.html,https://www.unitedhealthgroup.com/investors/financial-reports.html,200,calendar-page,calendar/results keywords present,0,0,0,0000731766,use-sec
2418,Uniti Group,Anais Ruz,https://investor.uniti.com/events-presentation/investor-calendar,https://investor.uniti.com/events-presentation/investor-calendar,200,calendar-page,calendar/results keywords present,0,0,0,0002020795,use-sec
8712,Universal Health Services,Ibrahim Dughman,https://ir.uhs.com/news-releases?6beea8b9365ba7a0a92d09ad2b5ddfd6e2cf13a5d9644ef51015ee07dbb87fdd_year%5Bvalue%5D=2026&op=Filter&6beea8b9365ba7a0a92d09ad2b5ddfd6e2cf13a5d9644ef51015ee07dbb87fdd_widget_id=6beea8b9365ba7a0a92d09ad2b5ddfd6e2cf13a5d9644ef51015ee07dbb87fdd&form_build_id=form-f8BKS3eGbUyNcDP5p2y3LwSEWOFl4-silyv_blQPy2U&form_id=widget_form_base,,0,fetch-error,timeout,0,0,0,0000352915,use-sec
63552,Urban Renewal Authority,Muhammad Danish Noramri,https://www.ura.org.hk/en/about-ura/investor-relations,https://www.ura.org.hk/en/about-ura/investor-relations,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
2956,Urbaser,Zoë Miller,https://www.urbaser.com/en/news/,https://www.urbaser.com/en/news/,200,ir-page-no-calendar,IR content but no calendar keywords,2,0,0,,use-rss
63573,Usiminas,Gisela Pollanco,https://ri.usiminas.com/arquivamento-cvm/calendario-de-eventos/,https://ri.usiminas.com/arquivamento-cvm/calendario-de-eventos/,200,calendar-page,calendar/results keywords present,0,0,1,,use-jsonld
63763,VTR Finance,Martin Cofre,https://vtr.com/inversionistas,https://vtr.com/inversionistas,0,fetch-error,"Error: Page.goto: net::ERR_EMPTY_RESPONSE at https://vtr.com/inversionistas
Call log:
n",0,0,0,,replace-url
2511,Vail Resorts,Matias Fauré,https://investors.vailresorts.com/,,0,fetch-error,timeout,0,0,0,0000812011,use-sec
63590,VakıfBank,Muhammad Armand,https://www.vakifbank.com.tr/en/investor-relations/earnings-presentations,https://www.vakifbank.com.tr/en/investor-relations/earnings-presentations,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
63592,Vale,Tomas Pugin,https://vale.com/press-releases,https://vale.com/press-releases,200,non-ir-page,no IR/calendar signals,0,0,0,0000917851,use-sec
1198,Vallourec,Michael Clark,https://www.vallourec.com/investors/news-and-events/,https://www.vallourec.com/investors/news-and-events/,200,calendar-page,calendar/results keywords present,0,0,1,,use-jsonld
1122,Vedanta Resources,Muhammad Azib Bin Ahmad,https://www.vedantaresources.com/investor-relations-corporate-calendar.php,https://www.vedantaresources.com/investor-relations-corporate-calendar.php,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
2970,Venture Global LNG,Ignacio Zamorano,https://investors.ventureglobal.com/events/default.aspx,https://investors.ventureglobal.com/events/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
2789,Veolia,Bryan McManus,https://www.veolia.com/en/veolia-group/finance,https://www.veolia.com/en/veolia-group/finance,200,calendar-page,calendar/results keywords present,3,0,0,,use-rss
934,Verallia,Michael Clark,https://www.verallia.com/en/investors/agenda/,https://www.verallia.com/en/investors/agenda/,200,ir-page-no-calendar,IR content but no calendar keywords,1,0,0,,use-rss
935,Verisure,Joss Smyth,https://www.verisure.com/financial-results-reports-and-presentations,https://www.verisure.com/financial-results-reports-and-presentations,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
6840,Veritiv,Ignacio Zamorano,https://ir.veritiv.com/events-presentations/default.aspx,https://ir.veritiv.com/events-presentations/default.aspx,200,non-ir-page,no IR/calendar signals,0,0,0,,replace-url
63655,Verizon,Matias Fauré,https://www.verizon.com/about/investors/investor-webcasts,https://www.verizon.com/about/investors/investor-webcasts,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
1672,Vermilion Energy,Mati Ossandon,https://www.vermilionenergy.com/invest-with-us/events-presentations/,https://www.vermilionenergy.com/invest-with-us/events-presentations/,200,ir-page-no-calendar,IR content but no calendar keywords,2,0,1,0001293135,use-sec
1811,Vertiv Group,Maria Luisa Torres,https://investors.vertiv.com/events-presentations/events-presentations/default.aspx,https://investors.vertiv.com/events-presentations/events-presentations/default.aspx,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0001674101,use-sec
2913,Verve (Media and Games Invest),Peter Megarity,https://investors.verve.com/investor-relations/financial-calendar/,https://investors.verve.com/investor-relations/financial-calendar/,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
63664,Vesta,Agustin Maza,https://www.vestas.com/en/investor,https://www.vestas.com/en/investor,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
2376,Viasat,Mateo Castro,https://investors.viasat.com/events-and-presentations,,0,fetch-error,timeout,0,0,0,0000797721,use-sec
1296,Victoria PLC,Daire Vint,https://www.victoriaplc.com/reports/,https://www.victoriaplc.com/reports/,200,non-ir-page,no IR/calendar signals,2,0,0,,use-rss
1626,Virgin Media - O2,Christina Rankin,https://news.virginmediao2.co.uk/2026-financial-results/q2/,https://news.virginmediao2.co.uk/2026-financial-results/q2/,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
63711,Virginia Electric and Power Company,Matias Fauré,https://investors.dominionenergy.com/events-and-presentations/default.aspx,https://investors.dominionenergy.com/events-and-presentations/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
1826,Virtu Financial,Martin Cofre,https://ir.virtu.com/events-presentations,,0,fetch-error,timeout,0,0,0,0001592386,use-sec
63714,Visa,Tomas Pugin,https://investor.visa.com/events-calendar/default.aspx,https://investor.visa.com/events-calendar/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,0001403161,use-sec
63722,Vista Energy,Oscar Carrasco,https://www.vistaenergy.com/inversionistas,https://www.vistaenergy.com/inversionistas,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
2356,Vistra Energy,Gisela Pollanco,https://investor.vistracorp.com/news,https://investor.vistracorp.com/news,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
1514,Vivion Investments,Peter Megarity,https://vivion.eu/investor-relations/,https://vivion.eu/investor-relations/,200,calendar-page,calendar/results keywords present,2,0,0,,use-rss
2790,Vodafone,Ross Murray,https://www.vodafone.com/investors/performance-and-reports/financial-calendar,https://www.vodafone.com/investors/performance-and-reports/financial-calendar,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
12692,Vodafone Spain,Daire Vint,https://zegona.com/investors/,https://zegona.com/investors/,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
63742,Volcan,Agustin Maza,https://www.volcan.com.pe/investors/,https://www.volcan.com.pe/investors/,200,ir-page-no-calendar,IR content but no calendar keywords,2,0,0,,use-rss
1780,Volkswagen,Joss Smyth,https://www.volkswagen-group.com/en/events?year=2026,https://www.volkswagen-group.com/en/events?year=2026,200,calendar-page,calendar/results keywords present,1,0,0,,use-rss
67696,Volkswagen Bank,Mark Joseph,https://www.vwfs-overseas.com/Investor-Relations/Annual-Reports.html,https://www.vwfs-overseas.com/Investor-Relations/Annual-Reports.html,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
63745,Volvo,Michael Clark,https://www.volvogroup.com/en/investors/financial-calendar.html,https://www.volvogroup.com/en/investors/financial-calendar.html,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
1149,Vonovia,Bryan McManus,https://www.vonovia.com/en/investors/financial-calendar-contact/financial-calendar,https://www.vonovia.com/en/investors/financial-calendar-contact/financial-calendar,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
35263,Vontier,Gisela Pollanco,https://investors.vontier.com/events-and-presentations/default.aspx,https://investors.vontier.com/events-and-presentations/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,0001786842,use-sec
1166,Votorantim Cimentos,Martin Cofre,https://ri.votorantimcimentos.com.br/en/investor-services/calendar/,https://ri.votorantimcimentos.com.br/en/investor-services/calendar/,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
2347,WESCO Distribution,Vicente Sánchez,https://investors.wesco.com/news-events/events-presentations?1b3b0c480a4691ad7cfca489ef73ea6dddabadcc1fe2fe52263484920fe5d930_year%5Bvalue%5D=2025&op=Filter&1b3b0c480a4691ad7cfca489ef73ea6dddabadcc1fe2fe52263484920fe5d930_widget_id=1b3b0c480a4691ad7cfca489ef73ea6dddabadcc1fe2fe52263484920fe5d930&form_build_id=form-eRwcCQuqHatOpA-Axj6mGFE3Qrj6GuNZRPfZHxbEBrg&form_id=widget_form_base,https://investors.wesco.com/news-events/events-presentations?1b3b0c480a4691ad7cfca489ef73ea6dddabadcc1fe2fe52263484920fe5d930_year%5Bvalue%5D=2025&op=Filter&1b3b0c480a4691ad7cfca489ef73ea6dddabadcc1fe2fe52263484920fe5d930_widget_id=1b3b0c480a4691ad7cfca489ef73ea6dddabadcc1fe2fe52263484920fe5d930&form_build_id=form-eRwcCQuqHatOpA-Axj6mGFE3Qrj6GuNZRPfZHxbEBrg&form_id=widget_form_base,403,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
2332,WEX,Ibrahim Dughman,https://ir.wexinc.com/events-and-presentations/default.aspx,https://ir.wexinc.com/events-and-presentations/default.aspx,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0001309108,use-sec
36535,WOM SA,Maria Luisa Torres,https://sobrenosotros.wom.cl/en/press-releases/,https://sobrenosotros.wom.cl/en/press-releases/,200,non-ir-page,no IR/calendar signals,0,0,0,,replace-url
63773,Walmart,Gisela Pollanco,https://corporate.walmart.com/news/events,https://corporate.walmart.com/news/events,200,calendar-page,calendar/results keywords present,0,0,0,0000104169,use-sec
2351,Warrior Met Coal,Cata Rifo,https://investors.warriormetcoal.com/events-and-presentations?_gl=1*6e3ck2*_ga*MTEwOTUxMDI0My4xNzY4Mzk5MDM0*_ga_FX4R2NGNX1*czE3NjgzOTkwMzMkbzEkZzAkdDE3NjgzOTkwMzMkajYwJGwwJGgw,https://investors.warriormetcoal.com/events-and-presentations?_gl=1*6e3ck2*_ga*MTEwOTUxMDI0My4xNzY4Mzk5MDM0*_ga_FX4R2NGNX1*czE3NjgzOTkwMzMkbzEkZzAkdDE3NjgzOTkwMzMkajYwJGwwJGgw,200,calendar-page,calendar/results keywords present,0,0,0,0001691303,use-sec
4002,Waters Corporation,Mati Ossandon,https://www.waters.com/nextgen/gb/en/events.html,https://www.waters.com/nextgen/gb/en/events.html,0,fetch-error,"TimeoutError: Page.goto: Timeout 20000ms exceeded.
Call log:
navigating to ""https://www.waters",0,0,0,,replace-url
53153,Wayfair,Mati Ossandon,https://investor.wayfair.com/events-and-presentations/default.aspx,https://investor.wayfair.com/events-and-presentations/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,0001616707,use-sec
2349,Weatherford International,Ignacio Zamorano,https://www.weatherford.com/investor-relations/investor-news-and-events/events/,https://www.weatherford.com/investor-relations/investor-news-and-events/events/,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0001603923,use-sec
63832,Wells Fargo,Anais Ruz,https://www.wellsfargo.com/about/investor-relations/events/,https://www.wellsfargo.com/about/investor-relations/events/,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
946,Wepa,Ross Murray,https://www.wepa.eu/en/investor-relations/downloads,https://www.wepa.eu/en/investor-relations/downloads,403,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
2336,Western Digital,Vicente Sánchez,https://investor.wdc.com/events/event-details/western-digital-second-quarter-fiscal-2026-earnings-call,,0,fetch-error,timeout,0,0,0,0000106040,use-sec
63902,Williams Companies,Cata Rifo,https://investor.williams.com/events-and-presentations,,0,fetch-error,timeout,0,0,0,0000107263,use-sec
